62731
30187
45763
54907
58379
25609
27059
92671
47981
19543
27539
84523
28571
90217
76801
65413
64951
52147
30197
87103
56891
13829
83761
19037
49783
18329
58631
60821
29063
47189
29863
52081
58439
38219
15683
30689
94253
65173
23801
15473
40357
18523
96043
58921
48673
82163
85091
32497
13297
70621
25763
57649
38047
31489
37409
25391
85439
36241
48371
86413
52489
46573
51749
59273
50461
54193
85037
14327
53189
79613
50231
45821
61283
18257
79063
89567
26953
45893
64817
85427
18457
65123
43517
93427
89107
45013
90583
71549
24137
48523
67421
56237
58321
81439
19207
29873
81563
25639
21943
56417
29531
27583
89501
62497
68219
35069
92753
36709
12967
79621
89261
12503
41357
57829
84913
17359
41539
69203
67429
68743
90841
68749
51287
36947
24179
96587
58027
64591
87403
65839
83561
48271
36217
84059
52973
84503
71389
35281
24071
62981
78139
71293
65731
72503
75209
62549
97283
65479
39047
81203
26431
63487
67901
65203
89417
49031
87649
32479
63521
84691
58309
81547
52861
92347
56807
41809
70451
34501
93601
68023
57601
64187
92681
91673
38567
24763
59281
83621
62143
94201
80167
96401
86491
50273
86249
42139
27893
81239
23189
82609
84163
58937
40127
81629
48259
92051
59083
51043
25931
40123
68543
74203
47129
37691
23567
87541
15629
26083
84961
81349
28537
46327
47659
30241
80341
20641
52361
25189
21487
15287
98317
56921
42961
42901
28619
15607
18749
76543
56431
28513
57839
17489
64793
42793
58693
48397
79843
43867
76159
70891
17389
26357
87961
82567
27901
63419
71089
28019
49037
65809
65287
51487
12583
34159
61879
57203
45631
64927
51607
41023
92647
68927
82037
82619
37019
36541
62351
28597
87623
28793
19507
89561
86423
85237
73651
45691
52609
18043
36781
64037
76129
98407
35201
53087
49123
20147
30497
85093
80471
40819
73529
14207
96053
79231
20753
86539
28901
80657
56983
63421
39451
89153
18637
24793
41897
83591
48163
40289
40879
13907
12743
71569
68213
18269
56041
89671
25913
63281
34157
82591
64319
87539
92143
20849
42509
19853
16547
47581
43067
26981
41927
74189
62791
79103
10247
52391
28573
24907
73561
10739
59743
13879
16253
20149
18379
61543
46237
72613
79531
78691
95267
85639
54293
64283
43609
94327
13259
40591
42953
29483
47501
86501
41269
13729
82463
15083
13759
57689
98213
86297
26891
42751
28109
81649
28517
26849
26903
64279
45289
83617
21569
20389
62539
84761
78539
48619
98047
81943
58207
42379
14087
17239
78509
50723
25147
64783
43291
25943
68791
94207
61987
50261
23581
83219
48527
91283
39607
82051
25471
58763
23459
75869
24019
86137
12637
90863
36457
74021
50287
97453
62983
47809
54623
58243
89213
78341
81749
14957
10253
80279
49523
39847
28351
18539
52783
36109
32801
42187
54679
21803
65419
17659
16057
38921
46351
75169
94603
65789
85213
96517
46183
25819
68071
48179
90481
74891
51479
39671
64237
53479
38261
43597
50387
53401
29867
98473
10529
28541
40163
12953
21649
38651
56207
19387
65293
87931
46273
85193
89563
76283
10267
80347
65843
96527
14593
40351
60589
42967
34267
41659
52369
41507
54617
26783
57641
16843
68239
48079
60257
28591
37501
69073
72341
27851
87691
28579
64879
63059
24697
96851
48073
58193
39841
61403
81703
62581
17203
43207
12689
14983
45263
87293
75329
74381
90127
84731
73421
67103
31259
58913
64871
36187
13457
25013
13487
12763
52691
45083
80629
26417
24509
24391
16943
19273
32687
70849
68147
50291
31249
49871
28607
82763
31469
46271
68531
16349
84713
14869
21407
65027
96281
20981
71359
15679
40361
97843
49801
56923
98713
53987
79031
31849
15973
31687
76519
24683
29173
